frame,timestamp,src_mac,format,channel_width_mhz,num_rx,num_tx,num_subcarriers,rssi1,rssi2,csi_data_size,rate_n_flag
2074,0,d4:3b:04:9a:7c:70,HT,20,2,1,56,70,71,448,180742
2075,0,d4:3b:04:9a:7c:70,HT,20,2,1,56,71,71,448,180741
2076,0,d4:3b:04:9a:7c:70,HT,20,2,1,56,71,70,448,180741
2077,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,74,71,896,49682
2078,0,22:6e:45:de:34:20,HT,20,2,1,56,74,76,448,49667
2079,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,69,448,49671
2080,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49671
2081,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
2082,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49671
2083,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49671
2084,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,73,71,896,49682
2085,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49671
2086,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49671
2087,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49671
2088,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49671
2089,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49671
2090,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49671
2091,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49671
2092,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,70,448,49671
2093,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,70,448,49671
2094,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,70,448,49671
2095,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
2096,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,68,448,49671
2097,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,69,448,49671
2098,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,69,448,49671
2099,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,69,448,49671
2100,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,69,448,49671
2101,0,22:6e:45:de:34:20,HT,20,2,1,56,75,77,448,49667
2102,0,68:72:51:58:79:97,HT,20,2,1,56,76,79,448,180739
2103,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
2104,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,75,448,49671
2105,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,76,448,49671
2106,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,72,71,896,49682
2107,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,75,74,896,49682
2108,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,72,75,896,49683
2109,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,72,70,896,49681
2110,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,71,72,896,49681
2111,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,74,70,896,49682
2112,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,74,71,896,49682
2113,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,76,71,896,49682
2114,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,71,71,896,49682
2115,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49671
2116,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,72,70,896,49682
2117,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,72,68,896,49682
2118,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,72,69,896,49682
2119,0,22:6e:45:de:34:20,HT,20,2,1,56,75,76,448,49666
2120,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,76,72,896,49682
2121,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,75,73,896,49682
2122,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,77,71,896,49681
2123,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,77,71,896,49682
2124,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,75,70,896,49682
2125,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,72,70,896,49682
2126,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,71,72,896,49682
2127,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,73,71,896,49682
2128,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,73,70,896,49682
2129,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,73,70,896,49682
2130,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,71,70,896,49681
2131,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,69,72,896,49682
2132,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,72,69,896,49681
2133,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,73,70,896,49681
2134,0,22:6e:45:de:34:20,HT,20,2,1,56,75,78,448,49667
2135,0,22:6e:45:de:34:20,HT,20,2,1,56,75,78,448,49666
2136,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,75,71,896,49681
2137,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,74,71,896,49682
2138,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49670
2139,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49670
2140,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,73,70,896,49682
2141,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,72,67,896,49681
2142,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,71,68,896,49681
2143,0,22:6e:45:de:34:20,HT,20,2,1,56,74,75,448,49667
2144,0,22:6e:45:de:34:20,HT,20,2,1,56,73,75,448,49666
2145,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,70,71,896,49681
2146,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,71,71,896,49682
2147,0,22:6e:45:de:34:20,HT,20,2,1,56,75,75,448,49666
2148,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,72,74,896,49682
2149,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,72,73,896,49682
2150,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,75,72,896,49682
2151,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,78,71,896,49681
2152,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,74,71,896,49682
2153,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,70,69,896,49681
2154,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,75,73,896,49681
2155,0,22:6e:45:de:34:20,HT,20,2,1,56,75,75,448,49667
2156,0,4b:b1:3d:d8:17:14,HT,20,2,2,56,72,71,896,49682
2157,0,22:6e:45:de:34:20,HT,20,2,1,56,73,77,448,49666
2158,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,72,71,896,49682
2159,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,73,72,896,49682
2160,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,73,72,896,49681
2161,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,73,73,896,49682
2162,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,72,71,896,49682
2163,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,72,70,896,49682
2164,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,73,68,896,49682
2165,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,73,69,896,49681
2166,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,73,70,896,49681
2167,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,74,448,49670
2168,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,74,448,49670
2169,0,22:6e:45:de:34:20,HT,20,2,1,56,75,78,448,49666
2170,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,72,72,896,49682
2171,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,71,70,896,49682
2172,0,22:6e:45:de:34:20,HT,20,2,1,56,74,79,448,49667
2173,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,73,71,896,49681
2174,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,74,69,896,49681
2175,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,73,69,896,49682
2176,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,75,71,896,49682
2177,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,70,69,896,49681
2178,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,69,70,896,49681
2179,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,69,71,896,49681
2180,0,9d:25:45:de:34:20,HT,20,2,1,56,74,76,448,49665
2181,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,78,72,896,49682
2182,0,68:72:51:58:79:97,HT,20,2,1,56,76,81,448,180740
2183,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,76,70,896,49682
2184,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,77,72,896,49682
2185,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,75,71,896,49682
2186,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,75,72,896,49681
2187,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,75,72,896,49681
2188,0,22:6e:45:de:34:20,HT,20,2,1,56,74,77,448,49668
2189,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,73,71,896,49681
2190,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49670
2191,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,73,71,896,49681
2192,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49668
2193,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,73,448,49668
2194,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,70,73,896,49682
2195,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,70,74,896,49682
2196,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,70,72,896,49682
2197,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,71,70,896,49681
2198,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,73,73,896,49681
2199,0,22:6e:45:de:34:20,HT,20,2,2,56,73,74,896,49682
2200,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,76,72,896,49681
2201,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,75,72,896,49681
2202,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,75,72,896,49681
2203,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,78,72,896,49681
2204,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,73,72,896,49681
2205,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,69,448,49670
2206,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,68,448,49670
2207,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49670
2208,0,22:6e:45:de:34:20,HT,20,2,1,56,75,78,448,49666
2209,0,22:6e:45:de:34:20,HT,20,2,1,56,75,77,448,49668
2210,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,77,448,49670
2211,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,77,448,49670
2212,0,22:6e:45:de:34:20,HT,20,2,1,56,74,74,448,49668
2213,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,75,448,49670
2214,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,75,448,49670
2215,0,22:6e:45:de:34:20,HT,20,2,1,56,74,76,448,49666
2216,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49670
2217,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49670
2218,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,72,75,896,49683
2219,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49670
2220,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49670
2221,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,72,72,896,49683
2222,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49670
2223,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,72,73,896,49683
2224,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,75,448,49671
2225,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,73,71,896,49684
2226,0,22:6e:45:de:34:20,HT,20,2,1,56,76,75,448,49665
2227,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,70,69,896,49683
2228,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,73,70,896,49684
2229,0,22:6e:45:de:34:20,HT,20,2,1,56,74,78,448,49665
2230,0,22:6e:45:de:34:20,HT,20,2,1,56,75,80,448,49664
2231,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,70,74,896,49683
2232,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,71,72,896,49684
2233,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,72,72,896,49684
2234,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,75,69,896,49683
2235,0,56:3f:f7:81:4d:6b,HT,20,2,2,56,75,69,896,49684
2236,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,73,72,896,49684
2237,0,22:6e:45:de:34:20,HT,20,2,1,56,75,73,448,49665
2238,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,76,448,49670
2239,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,71,73,896,49684
2240,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,72,76,896,49684
2241,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,70,71,896,49683
2242,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,72,71,896,49683
2243,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,71,71,896,49683
2244,0,d4:3b:04:9a:7c:70,HT,20,2,2,56,73,70,896,49683
2245,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,70,448,49667
2246,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49670
2247,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49666
2248,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,75,448,49670
2249,0,22:6e:45:de:34:20,HT,20,2,1,56,73,78,448,49665
2250,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49670
2251,0,22:6e:45:de:34:20,HT,20,2,1,56,74,75,448,49666
2252,0,e2:3a:89:1f:bd:49,HT,20,2,1,56,76,76,448,49667
2253,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,76,448,49670
2254,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,75,448,49670
2255,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,75,448,49670
2256,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49670
2257,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49670
2258,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49670
2259,0,22:6e:45:de:34:20,HT,20,2,2,56,73,76,896,49683
2260,0,22:6e:45:de:34:20,HT,20,2,2,56,73,76,896,49683
2261,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49670
2262,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49670
2263,0,22:6e:45:de:34:20,HT,20,2,1,56,74,77,448,49667
2264,0,68:72:51:58:79:97,HT,20,2,1,56,76,83,448,180739
2265,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49670
2266,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49670
2267,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,70,448,49670
2268,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49670
2269,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49670
2270,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49670
2271,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49670
2272,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,75,448,49670
2273,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,76,448,49670
2274,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,75,448,49670
2275,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49670
2276,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49670
2277,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49670
2278,0,c4:6e:45:de:34:20,HT,20,2,1,56,72,77,448,49666
2279,0,22:6e:45:de:34:20,HT,20,2,1,56,73,75,448,49665
2280,0,22:6e:45:de:34:20,HT,20,2,1,56,73,76,448,49665
2281,0,22:6e:45:de:34:20,HT,20,2,1,56,73,75,448,49665
2282,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,70,448,49670
2283,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49670
2284,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49670
2285,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49670
2286,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49668
2287,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49670
2288,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49670
2289,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49670
2290,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49670
2291,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49668
2292,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,76,448,49670
2293,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,75,448,49670
2294,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49670
2295,0,22:6e:45:de:34:20,HT,20,2,1,56,72,78,448,49665
2296,0,68:72:51:58:79:97,HT,20,2,1,56,77,81,448,180739
2297,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49670
2298,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49670
2299,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49670
2300,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49670
2301,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49670
2302,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49670
2303,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49670
2304,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,75,448,49670
2305,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49670
2306,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49670
2307,0,22:6e:45:de:34:20,HT,20,2,1,56,73,76,448,49667
2308,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49670
2309,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49670
2310,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49670
2311,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49670
2312,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49670
2313,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,73,448,49670
2314,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49670
2315,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49670
2316,0,22:6e:45:de:34:20,HT,20,2,2,56,74,76,896,49683
2317,0,22:6e:45:de:34:20,HT,20,2,1,56,74,77,448,49667
2318,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49670
2319,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49669
2320,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49670
2321,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49670
2322,0,22:6e:45:de:34:20,HT,20,2,1,56,74,74,448,49665
2323,0,22:6e:45:de:34:20,HT,20,2,1,56,74,74,448,49665
2324,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,69,448,49670
2325,0,22:6e:45:de:34:20,HT,20,2,1,56,73,77,448,49667
2326,0,22:6e:45:de:34:20,HT,20,2,1,56,75,75,448,49667
2327,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49670
2328,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49670
2329,0,22:6e:45:de:34:20,HT,20,2,1,56,74,73,448,49667
2330,0,22:6e:45:de:34:20,HT,20,2,2,56,74,73,896,49683
2331,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,75,448,49670
2332,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49670
2333,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49670
2334,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49670
2335,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49670
2336,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49670
2337,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49670
2338,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49670
2339,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49669
2340,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49670
2341,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49670
2342,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49670
2343,0,22:6e:45:de:34:20,HT,20,2,1,56,74,75,448,49667
2344,0,22:6e:45:de:34:20,HT,20,2,1,56,74,75,448,49667
2345,0,22:6e:45:de:34:20,HT,20,2,1,56,75,77,448,49667
2346,0,22:6e:45:de:34:20,HT,20,2,1,56,75,77,448,49666
2347,0,22:6e:45:de:34:20,HT,20,2,1,56,75,77,448,49665
2348,0,22:6e:45:de:34:20,HT,20,2,1,56,74,76,448,49667
2349,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49670
2350,0,22:6e:45:de:34:20,HT,20,2,1,56,73,80,448,49667
2351,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49670
2352,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49670
2353,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49670
2354,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49670
2355,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,73,448,49665
2356,0,22:6e:45:de:34:20,HT,20,2,1,56,75,74,448,49666
2357,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,75,448,49670
2358,0,22:6e:45:de:34:20,HT,20,2,1,56,74,76,448,49665
2359,0,22:6e:45:de:34:20,HT,20,2,1,56,73,75,448,49664
2360,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49670
2361,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,73,448,49670
2362,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,74,448,49670
2363,0,22:6e:45:de:34:20,HT,20,2,1,56,74,76,448,49666
2364,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49669
2365,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49670
2366,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49670
2367,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,70,448,49670
2368,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49670
2369,0,22:6e:45:de:34:20,HT,20,2,1,56,73,75,448,49666
2370,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49670
2371,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49670
2372,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49667
2373,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49670
2374,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49667
2375,0,22:6e:45:de:34:20,HT,20,2,1,56,73,77,448,49665
2376,0,d8:67:45:de:34:20,HT,20,2,1,56,73,77,448,49664
2377,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49670
2378,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49670
2379,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49669
2380,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49670
2381,0,22:6e:45:de:34:20,HT,20,2,1,56,73,76,448,49666
2382,0,22:6e:45:de:34:20,HT,20,2,1,56,73,76,448,49665
2383,0,22:6e:45:de:34:20,HT,20,2,1,56,73,76,448,49668
2384,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49670
2385,0,22:6e:45:de:34:20,HT,20,2,1,56,73,76,448,49666
2386,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,67,448,49667
2387,0,21:6e:45:5e:ce:21,HT,20,2,1,56,73,74,448,49666
2388,0,22:6e:45:de:34:20,HT,20,2,1,56,72,74,448,49666
2389,0,22:6e:45:de:34:20,HT,20,2,1,56,74,79,448,49666
2390,0,22:6e:45:de:34:20,HT,20,2,1,56,73,75,448,49666
2391,0,22:6e:45:de:34:20,HT,20,2,1,56,73,76,448,49666
2392,0,22:6e:45:de:34:20,HT,20,2,1,56,75,75,448,49666
2393,0,22:6e:45:de:34:20,HT,20,2,1,56,73,77,448,49666
2394,0,22:6e:45:de:34:20,HT,20,2,1,56,73,76,448,49666
2395,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49671
2396,0,22:6e:45:de:34:20,HT,20,2,2,56,73,75,896,49682
2397,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,73,448,49670
2398,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,74,448,49670
2399,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,74,448,49670
2400,0,22:6e:45:de:34:20,HT,20,2,1,56,73,75,448,49666
2401,0,ea:81:3b:ba:37:20,HT,20,2,1,56,74,73,448,49666
2402,0,22:6e:45:de:34:20,HT,20,2,1,56,74,74,448,49665
2403,0,22:6e:45:de:34:20,HT,20,2,1,56,73,74,448,49664
2404,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49670
2405,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49670
2406,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,73,448,49670
2407,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49670
2408,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49670
2409,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49670
2410,0,22:6e:45:de:34:20,HT,20,2,1,56,72,77,448,49665
